#Classification	sample12835	sample12836	sample12837	sample12838	sample12839	sample12840	sample12841	sample12842	sample12843	sample12844	sample12973	sample12974	sample12975	sample13079	sample13080	sample13081	sample13082	sample13083	sample13084	sample13085	sample13086	sample13087	sample13088	sample13225	sample13226	sample13227	sample13228	sample13229	sample13230	sample13231	sample13232	sample13233	sample13234	sample5278	sample5279	sample5280	sample5281	sample5282	sample5428	sample5429	sample5430	sample5431	sample5432	sample5926	sample5927	sample5928	sample5929	sample5930	sample6076	sample6077	sample6078	sample6079	sample6080	sample6285	sample6286	sample6287	sample6288	sample6289	sample6290	sample6291	sample6292	sample6293	sample6294	sample6615	sample6616	sample6617	sample6618	sample6619	sample6620	sample6621	sample6622	sample6623	sample6624
Nitrospira_tepida	0	0	2	0	0	0	0	0	0	0	0	0	0	296	503	220	88	176	323	15	156	131	112	0	0	0	0	0	0	0	0	0	0	76	149	73	198	138	0	0	0	0	0	126	208	167	90	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrospira_japonica	0	0	9	0	0	26	0	0	0	0	0	0	0	352	547	369	437	258	964	491	411	839	246	0	0	1	0	0	1	1	0	0	1	196	168	181	196	73	0	0	0	0	0	286	223	159	161	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcus_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Myxococcus_stipitatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vulgatibacter_incomptus	0	0	0	0	0	0	0	0	0	0	0	0	0	39	89	39	72	22	26	28	6	17	46	0	0	0	0	0	0	0	0	0	0	125	262	341	285	247	0	0	0	0	0	166	115	103	170	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stigmatella_aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melittangium_boletus	0	0	0	0	0	0	0	0	0	0	0	0	0	323	268	52	0	99	100	20	123	115	57	0	0	0	0	0	0	0	0	0	0	144	154	105	274	146	0	0	0	0	0	217	117	120	176	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeromyxobacter_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	93	63	66	18	0	85	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	313	0	0	0	0	0	0	207	178	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeromyxobacter_oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	473	565	199	373	387	363	495	0	0	623	0	0	0	0	0	0	0	0	0	0	315	330	451	0	0	0	0	0	0	0	0	249	225	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pendulispora_albinea	0	0	0	0	0	0	0	0	0	11	0	0	0	0	313	135	236	88	200	295	107	187	197	0	0	0	0	0	0	0	0	0	0	264	157	154	162	144	0	0	0	0	0	196	145	210	105	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nannocystis_punicea	0	0	0	0	0	0	0	0	0	10	0	0	0	76	78	12	20	15	106	6	72	56	27	0	0	0	0	0	0	0	0	0	0	134	508	173	325	474	0	0	0	0	1	169	337	191	177	218	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
Haliangium_ochraceum	0	0	25	0	5	114	1	0	0	91	0	1	0	432	954	571	544	696	768	474	690	736	421	0	1	0	0	0	1	0	1	0	1	863	590	604	702	535	0	0	0	0	0	805	754	422	564	516	0	0	0	1	0	0	0	3	0	0	0	25	0	21	10	0	0	0	0	0	0	0	0	0	0
Sandaracinus_amylolyticus	0	0	0	0	0	14	0	0	0	0	0	0	0	76	46	13	12	19	23	10	20	49	47	0	0	0	0	0	0	0	0	0	0	164	158	175	472	126	0	0	0	0	0	210	241	190	325	185	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
Labilithrix_luteola	0	0	1	0	0	0	0	0	0	0	0	0	0	69	62	14	34	16	29	24	15	24	17	0	0	0	0	0	0	0	0	0	0	30	51	36	60	44	0	0	0	0	0	49	28	41	42	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pajaroellobacter_abortibovis	0	0	0	0	0	0	0	0	0	6	0	0	0	12	17	5	13	4	9	11	4	12	16	0	0	0	0	0	0	0	0	0	0	12	12	21	31	13	0	0	0	0	0	11	19	4	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorangium_cellulosum	0	0	0	0	0	2	0	0	0	0	0	0	0	243	609	234	118	64	364	38	181	343	321	0	0	0	0	0	0	0	0	0	5	328	365	359	486	279	0	1	0	0	0	371	475	435	170	305	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chondromyces_crocatus	0	0	5	1	0	14	0	1	0	0	0	0	0	63	84	13	30	13	24	48	17	50	43	0	0	0	0	0	0	0	0	0	0	102	139	163	109	73	0	0	0	0	0	95	63	77	33	66	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polyangium_aurulentum	0	0	20	0	3	164	0	0	0	50	0	0	0	246	337	474	332	106	473	201	464	301	229	0	0	0	0	0	0	0	1	0	0	438	507	525	515	682	0	0	0	0	0	910	561	741	474	625	0	0	0	0	0	0	0	18	0	0	0	91	0	1	0	0	0	0	0	0	0	0	0	0	0
Desulfobacca_acetoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfarculus_baarsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	2	33	25	0	0	0	0	0	0	0	0	0	0	5	4	6	11	0	0	0	0	0	0	11	28	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfoferula_mesophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	19	11	1	1	2	13	5	4	0	0	0	0	0	0	0	0	0	0	7	3	2	2	2	0	0	0	0	0	3	8	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfatator_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	2	4	1	7	5	7	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	1	2	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosulfuriphilus_ammonigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	5	2	2	0	3	7	8	0	0	0	0	0	0	0	0	0	0	2	7	12	16	7	0	0	0	0	0	3	8	6	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Desulfoglaeba_alkanexedens	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobacter_fumaroxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophus_aciditrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5	3	2	2	12	1	2	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophus_buswellii	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	4	3	3	5	44	7	7	6	0	0	0	0	0	0	1	0	0	0	13	2	1	4	2	0	0	0	0	0	5	5	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfococcus_multivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfonema_magnum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfonema_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulforapulum_autotrophicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacter_postgatei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacula_toluolica	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	13	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
Desulfosudis_oleivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	1	3	1	0	0	0	0	0	0	7	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfoluna_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	7	27	8	15	1	5	16	14	23	25	0	0	0	0	0	0	0	0	0	0	10	10	17	25	9	0	0	0	0	0	23	29	20	22	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Desulfofervidus_auxilii	0	0	0	1	0	0	0	0	1	1	0	0	0	5	0	2	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	13	20	16	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomicrobium_orale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfohalobium_retbaense	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfolutivibrio_sulfoxidireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonia_intracellularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobaculum_bizertense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Desulfovibrio_sp._G11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio_aminophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio_portus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio_tunisiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio_piezophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	6	2	0	0	0	0	0	3	2	3	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio_profundus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio_sp._zrk46	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	4	1	1	0	1	7	7	9	0	0	0	0	0	0	0	0	0	0	3	16	6	17	9	0	0	0	0	0	21	7	24	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oleidesulfovibrio_alaskensis	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	17	22	0	0	0	0	0	0	0	0	0	0	0	2	5	6	13	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfocurvibacter_africanus	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uncultured_Mailhella_sp.	0	0	0	0	0	4	0	0	0	0	0	0	0	36	60	21	31	29	23	13	30	41	90	0	0	0	0	1	1	0	0	0	0	60	15	43	24	23	0	0	0	0	0	29	21	42	28	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maridesulfovibrio_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	7	2	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maridesulfovibrio_sp.	0	0	1	0	0	0	1	234	20	13	0	0	0	24	48	198	70	27	25	43	105	15	23	0	0	0	0	0	0	0	0	0	0	27	62	60	93	114	0	0	0	0	0	40	73	99	107	81	0	0	0	0	0	0	0	0	0	0	0	49	18	44	0	0	0	0	0	0	0	0	0	0	0
Desulfotalea_psychrophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Electrothrix_sp._GW3-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfolithobacter_dissulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomarina_profundi	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	2	0	12	0	4	2	2	0	1	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	3	3	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfurivibrio_alkaliphilus	0	0	2	0	0	0	0	0	0	0	0	0	0	8	11	9	1	1	3	4	7	1	12	0	0	0	0	0	0	0	0	0	0	9	13	36	22	21	0	0	0	0	0	10	13	31	30	49	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus_oligotrophicus	0	0	8	0	0	0	0	0	0	7	0	0	0	17	24	11	34	13	8	10	17	4	8	0	0	0	0	0	0	0	0	0	0	22	6	8	34	24	1	0	0	0	0	21	26	7	19	14	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophotalea_carbinolica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophotalea_acetylenivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonas_soudanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonas_sp._AOP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonas_sp._DDH964	0	0	0	0	0	0	0	0	0	0	0	0	0	31	24	5	0	13	7	0	5	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	7	55	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonas_thiophila	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geoalkalibacter_subterraneus	0	0	0	36	0	81	0	260	34	88	0	0	0	81	94	18	18	2	46	4	30	19	65	0	1	0	1	0	0	0	0	0	0	32	31	29	40	95	0	0	1	0	0	66	135	28	100	169	0	0	0	0	1	0	0	36	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0
Geomonas_oryzisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geotalea_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0	0	12	0	32	83	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geotalea_daltonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichlorobacter_ammonificans	0	0	0	0	0	0	0	0	0	0	0	0	0	68	70	9	0	81	91	0	38	50	96	0	0	0	0	0	0	0	0	0	0	0	43	104	0	0	0	0	0	0	0	38	90	82	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter_sp._DSM_9736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter_sulfurreducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter_sp._FeAm09	0	0	47	0	0	0	0	0	0	57	0	0	0	0	25	195	261	200	66	409	189	37	200	0	0	0	0	0	0	0	0	0	0	117	36	378	366	208	0	0	0	0	0	53	69	275	190	253	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
Nitrospina_watsonii	0	0	61	0	2	3	0	5	6	0	0	0	0	275	266	273	360	192	299	372	373	415	283	0	0	0	0	0	0	0	0	0	0	193	174	252	232	162	0	0	0	0	0	304	226	238	201	171	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Dictyoglomus_turgidum	0	0	82	0	2	57	0	0	10	0	0	0	0	2739	3525	1699	1264	1988	1861	679	2044	1513	1724	1	3	2	0	3	0	0	1	0	0	1451	1597	1567	1869	1228	0	0	0	0	0	2456	1483	1476	1454	1787	1	1	0	3	0	0	0	7	0	0	0	117	30	31	39	0	0	0	0	0	0	0	0	0	0
Mesoterricola_sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesoterricola_silvestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	54	0	0	0	0	0	0	0	0	65	102	86	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotomaculum_hydrothermale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paludibaculum_fermentans	0	0	77	0	1	10	18	0	2	15	0	0	0	313	531	426	701	523	413	964	431	584	369	1	0	1	2	0	1	1	1	0	0	350	262	526	235	277	0	0	0	0	0	276	272	191	197	237	0	0	0	0	0	0	0	11	0	11	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0
Granulicella_sp._5B5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
