#Classification	sample12835	sample12836	sample12837	sample12838	sample12839	sample12840	sample12841	sample12842	sample12843	sample12844	sample12973	sample12974	sample12975	sample13079	sample13080	sample13081	sample13082	sample13083	sample13084	sample13085	sample13086	sample13087	sample13088	sample13225	sample13226	sample13227	sample13228	sample13229	sample13230	sample13231	sample13232	sample13233	sample13234	sample5278	sample5279	sample5280	sample5281	sample5282	sample5428	sample5429	sample5430	sample5431	sample5432	sample5926	sample5927	sample5928	sample5929	sample5930	sample6076	sample6077	sample6078	sample6079	sample6080	sample6285	sample6286	sample6287	sample6288	sample6289	sample6290	sample6291	sample6292	sample6293	sample6294	sample6615	sample6616	sample6617	sample6618	sample6619	sample6620	sample6621	sample6622	sample6623	sample6624
Streptococcus	0	20	1	0	0	9	23	0	0	0	0	0	0	466	423	184	102	414	344	56	211	177	121	0	1	0	0	0	0	0	0	1	0	198	192	238	221	134	0	0	0	0	0	222	159	121	156	176	0	0	0	0	0	0	66	0	14	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Liquorilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paucilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lentilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oenococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limosilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacticaseibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	0	2	5	0	3	21	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Periweissella	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	47	33	0	0	7	11	1	21	149	129	0	0	0	0	0	0	0	0	0	0	31	25	47	42	32	0	0	0	0	0	25	37	20	39	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactiplantibacillus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	10	0	2	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pediococcus	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apilactobacillus	0	0	0	0	0	1	0	0	0	0	0	0	0	5	3	0	1	5	1	1	3	0	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Latilactobacillus	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Companilactobacillus	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Loigolactobacillus	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella	0	0	13	0	1	83	0	49	1	1	0	0	0	15	32	41	68	80	54	52	110	40	53	0	0	0	0	0	0	0	0	0	0	44	86	216	275	166	0	0	0	0	0	67	84	112	280	191	1	0	0	0	0	0	31	0	0	0	0	2	0	23	0	0	0	0	0	0	0	0	0	0	0
Fructilactobacillus	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	10	1	1	0	0	0	0	0	0	0	0	0	0
Dellaglioa	0	23	1	6	6	28	11	37	9	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	14	5	8	5	6	14	28	7	13	0	0	0	0	0	0	0	0	0	0
Tetragenococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	3	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	4	3	0	3	0	0	0	0	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus	5	354	53	85	99	400	388	1115	128	130	1	0	0	401	520	381	325	363	301	314	315	797	513	0	0	8	0	0	0	0	0	0	0	450	610	442	562	411	0	0	1	1	0	417	521	473	486	564	0	0	0	0	1	662	371	178	567	278	119	649	560	260	717	0	0	0	0	0	0	0	0	0	0
Egicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	4	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Egibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	1	12	7	0	0	0	0	0	0	0	0	0	0	1	2	10	2	1	0	0	0	0	0	4	2	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euzebya	0	0	0	0	0	0	0	0	0	0	0	0	0	117	196	46	45	87	96	23	88	102	117	0	0	0	0	0	0	0	0	0	0	110	112	55	44	10	0	0	0	0	0	151	73	33	37	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptogranulimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parolsenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fannyhessea	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	6	7	9	5	7	18	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lancefieldella	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	4	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Berryella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Denitrobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	3	2	1	22	4	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raoultibacter	0	0	0	0	0	3	0	0	0	0	0	0	0	47	173	129	145	103	124	17	111	247	182	0	0	0	0	0	0	0	0	1	0	110	113	62	52	8	0	0	0	0	0	112	112	57	45	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	4	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phoenicibacter	0	0	2	0	0	0	0	0	0	0	0	0	0	4	5	6	22	1	20	70	12	12	11	0	0	0	0	0	0	0	0	0	0	12	10	14	13	6	0	0	0	0	0	4	9	26	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter	0	0	24	0	1	38	0	0	1	0	0	0	0	586	790	616	576	1055	1156	305	543	1048	911	0	1	1	1	0	1	0	0	1	0	716	648	344	279	206	0	0	0	0	0	578	371	248	226	167	2	0	0	0	0	0	0	91	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Miltoncostaea	0	0	1	0	0	0	0	0	0	0	0	0	0	130	153	55	43	112	89	10	95	43	31	0	0	0	0	0	0	0	1	0	0	12	15	11	8	17	0	0	0	0	0	23	11	9	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capillimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	6	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	6	1	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraconexibacter	0	0	5	0	0	0	0	0	0	0	0	0	0	1	40	9	21	11	11	17	29	15	27	0	0	0	0	0	0	0	0	0	0	99	103	52	41	50	0	0	0	0	0	22	18	9	20	15	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Svornostia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Baekduia	0	0	6	0	0	0	0	0	0	0	0	0	0	39	129	89	204	52	76	149	73	65	137	0	0	0	0	0	0	0	0	0	0	155	126	108	47	92	0	0	0	0	0	140	81	75	76	84	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conexibacter	0	0	113	0	1	12	1	3	0	0	0	0	0	5361	6761	4041	4294	4814	5986	2900	3890	3107	4599	1	4	3	3	2	3	1	0	0	1	3331	3119	2619	2173	1983	2	0	1	0	0	2747	2263	1966	1431	1895	0	2	1	0	1	0	27	118	0	2	0	37	0	9	0	0	0	0	0	0	0	0	0	0	0
Thermoleophilum	0	1	2	3	1	0	2	5	0	5	0	0	0	5	27	20	25	13	10	38	16	4	30	0	0	0	0	0	0	0	0	0	0	23	9	11	6	6	0	0	0	0	0	22	6	4	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Spongiisocius	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Poriferisodalis	0	0	0	0	0	0	0	0	0	0	0	0	0	8	17	4	5	4	6	1	5	3	7	0	0	0	0	0	0	0	0	0	0	19	5	7	8	7	0	0	0	0	0	21	7	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ilumatobacter	0	0	0	0	0	7	0	0	0	0	0	0	0	446	579	149	67	222	219	7	123	68	52	1	1	0	0	0	0	0	0	0	0	71	139	353	242	388	0	0	1	0	0	78	97	144	160	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Poriferisocius	0	0	5	0	0	21	0	0	1	0	0	0	0	296	488	253	224	160	256	246	160	149	172	0	0	0	0	0	0	0	0	0	0	113	130	150	209	143	0	0	0	0	0	144	162	101	141	178	0	0	0	0	0	0	0	1	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobium	0	0	13	0	0	0	0	0	0	0	0	0	0	77	204	156	162	49	72	204	82	71	102	0	0	0	0	0	0	1	0	0	0	405	168	260	223	130	0	0	0	0	0	241	171	202	124	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquihabitans	0	0	0	0	0	0	0	1	0	0	0	0	0	17	112	68	45	41	27	10	61	12	15	0	0	0	0	0	0	0	0	0	0	63	212	290	216	682	0	0	0	0	0	110	130	108	188	184	0	0	0	0	0	0	0	5	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0
Iamia	0	0	7	0	0	10	0	0	0	0	0	0	0	303	561	305	267	210	294	180	266	171	204	0	0	0	0	0	0	0	2	0	0	402	485	389	457	474	0	0	0	0	0	390	338	289	376	410	0	0	0	0	0	0	0	27	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Dermatobacter	0	0	6	0	4	102	0	0	0	0	0	0	0	740	1273	577	491	660	595	137	628	304	240	0	1	0	0	1	0	1	0	0	0	794	760	1013	913	581	0	0	0	0	0	703	581	614	616	483	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
Actinomarinicola	0	28	8	0	0	2	0	0	0	0	0	0	0	295	308	264	123	235	387	39	235	218	322	1	0	0	0	0	0	0	0	0	0	308	190	184	155	91	0	0	0	0	0	228	98	120	103	107	0	0	0	0	0	0	0	25	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	2	1	12	0	0	3	0	0	0	0	0	0	0	0	0	0	57	52	29	12	11	0	0	0	0	0	1	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kineococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenulispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jiangella	0	0	0	0	0	0	0	0	0	0	0	0	0	195	101	63	5	292	151	4	68	3	0	0	0	0	0	0	0	0	0	0	0	0	13	24	12	4	0	0	0	0	0	5	4	24	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella	0	0	0	0	0	0	0	0	0	1	0	0	0	55	120	78	232	131	41	59	91	9	7	0	0	0	0	0	0	0	3	0	0	198	424	543	545	843	0	0	0	1	1	427	365	375	377	710	0	0	0	0	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0
Flaviflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotignum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trueperella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	5	3	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	5	6	15	0	17	78	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gleimia	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Boudabousia	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	15	1	0	13	6	3	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	4	0	3	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia	0	0	0	0	0	0	0	0	0	0	0	0	0	14	40	7	6	15	19	4	8	11	3	0	0	0	0	0	0	0	0	0	0	31	16	18	25	17	0	0	0	0	0	30	9	12	23	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces	0	0	0	0	1	22	0	0	1	0	0	0	0	20	3	5	0	12	7	2	5	74	20	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	0	0	0	0	0	5	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
Scrofimicrobium	0	0	0	1	0	0	0	0	0	0	0	0	0	3	22	2	4	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	6	0	2	3	0	0	0	0	0	14	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobifida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	1	1	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirillospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	9	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoallomurus	0	0	0	0	0	0	0	0	8	0	0	0	0	50	87	94	479	220	58	325	45	65	75	0	0	0	0	0	0	0	0	0	0	212	100	152	139	65	0	0	0	0	0	161	289	238	117	107	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
Thermomonospora	0	0	0	0	0	5	0	0	0	0	0	0	0	670	833	408	186	193	273	114	218	507	966	0	0	0	0	0	0	0	0	0	2	392	172	46	54	32	0	0	0	0	0	315	330	50	42	105	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobispora	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	32	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbispora	0	0	0	0	0	0	0	0	0	0	0	0	0	13	117	19	32	9	5	9	14	112	37	0	0	0	0	0	0	0	0	0	0	17	43	7	43	21	0	0	0	0	0	15	9	23	11	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptosporangium	0	0	0	0	0	0	0	0	0	0	0	0	0	38	123	10	27	11	22	15	17	23	4	0	0	0	0	0	0	0	0	0	0	3	13	6	18	31	0	0	0	0	0	3	9	7	11	14	0	1	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerisporangium	0	0	0	0	0	0	0	8	0	0	0	0	0	49	97	50	44	148	87	0	78	34	421	0	0	0	0	0	0	0	0	0	0	63	28	30	14	26	0	0	0	0	0	39	47	34	4	41	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nonomuraea	0	0	2	0	1	71	2	181	0	0	0	0	0	80	130	11	6	21	30	3	8	24	30	0	0	0	0	0	0	0	0	0	0	27	41	46	48	61	1	0	0	0	0	40	38	46	24	67	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium	0	0	2	2	0	0	0	0	0	0	0	0	0	1026	1329	385	157	433	409	96	291	644	605	0	1	0	0	0	1	0	0	0	0	477	345	189	282	76	0	0	1	0	0	382	301	172	129	160	0	1	0	0	0	1	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Nanopelagicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Planktophila	0	0	2	0	0	0	0	0	4	0	0	0	0	4	0	0	0	3	1	1	3	1	4	0	0	0	0	0	0	0	0	0	0	4	6	7	13	9	0	0	0	0	0	7	16	19	11	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
